product_id,name,price,quantity,sku,ean,category,manufacturer,weight,image,attributes_json,attributes_text,original_price,original_quantity,price_changed,quantity_changed
W0001.Z3.DIW.01,"Pierścionek W0001 Diament 0,04ct żółte złoto",1958.77,3,W0001.Z3.DIW.01,5906803000009,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/36511/W0001.Z3.DIW.01_1.jpg,{},,910.00,in stock,TAK,TAK
W0001.Z3.DIW.02,"Pierścionek W0001 Diament 0,10ct żółte złoto",2592.84,3,W0001.Z3.DIW.02,5906803022391,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/36515/W0001.Z3.DIW.02_1.jpg,{},,1240.00,in stock,TAK,TAK
W0004.Z3.DIW.01,Pierścionek W0004 z diamentami żółte złoto,4444.60,3,W0004.Z3.DIW.01,5906803022407,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/36623/W0004.Z3.DIW.01_1.jpg,{},,2190.00,in stock,TAK,TAK
W0007.Z3.DIW.01,"Pierścionek W0007 Diament 0,08ct żółte złoto",2634.66,3,W0007.Z3.DIW.01,5906803022414,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/36755/W0007.Z3.DIW.01_1.jpg,{},,1260.00,in stock,TAK,TAK
W0009.Z3.DIW.01,"Pierścionek W0009 Diament 0,30ct żółte złoto",5418.76,3,W0009.Z3.DIW.01,5906803022438,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/36779/W0009.Z3.DIW.01_1.jpg,{},,2670.00,in stock,TAK,TAK
W0016.Z3.DIW.01,"Pierścionek W0016 Diament 0,23ct żółte złoto",4464.90,3,W0016.Z3.DIW.01,5906803022476,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37031/W0016.Z3.DIW.01_1.jpg,{},,2200.00,in stock,TAK,TAK
W0021.Z3.DIW.01,"Pierścionek W0021 Diament 0,10ct żółte złoto",2049.18,3,W0021.Z3.DIW.01,5906803022506,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37207/W0021.Z3.DIW.01_1.jpg,{},,980.00,in stock,TAK,TAK
W0022.Z3.DIW.01,"Pierścionek W0022 Diament 0,04ct żółte złoto",2362.83,3,W0022.Z3.DIW.01,5906803022513,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37219/W0022.Z3.DIW.01_1.jpg,{},,1130.00,in stock,TAK,TAK
W0023.Z3.DIW.01,"Pierścionek W0023 Diament 0,50ct żółte złoto",11197.92,3,W0023.Z3.DIW.01,5906803022520,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/61836/W0023.Z3.DIW.01_1.jpg,{},,5690.00,in stock,TAK,TAK
W0023.Z3.DIW.02,"Pierścionek W0023 Diament 0,70ct żółte złoto",15557.04,3,W0023.Z3.DIW.02,5906803031447,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/61840/W0023.Z3.DIW.02_1.jpg,{},,8160.00,in stock,TAK,TAK
W0027.Z3.DIW.01,"Pierścionek W0027 Diament 0,05ct żółte złoto",2279.19,3,W0027.Z3.DIW.01,5906803022544,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37279/W0027.Z3.DIW.01_1.jpg,{},,1090.00,in stock,TAK,TAK
W0034.Z3.DIW.01,"Pierścionek W0034 Diament 0,04ct żółte złoto",2676.48,3,W0034.Z3.DIW.01,5906803022599,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37427/W0034.Z3.DIW.01_1.jpg,{},,1280.00,in stock,TAK,TAK
W0036.Z3.DIW.01,"Pierścionek W0036 Diament 0,10ct żółte złoto",2049.18,3,W0036.Z3.DIW.01,5906803022605,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37447/W0036.Z3.DIW.01_1.jpg,{},,980.00,in stock,TAK,TAK
W0036.Z3.DIW.03,"Pierścionek W0036 Diament 0,23ct żółte złoto",4383.72,3,W0036.Z3.DIW.03,5906803022612,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37451/W0036.Z3.DIW.03_1.jpg,{},,2160.00,in stock,TAK,TAK
W0042.Z3.DIW.01,"Pierścionek W0042 Diament 0,13ct żółte złoto",2530.11,3,W0042.Z3.DIW.01,5906803022636,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37627/W0042.Z3.DIW.01_1.jpg,{},,1210.00,in stock,TAK,TAK
W0045.Z3.DIW.01,"Pierścionek W0045 Diament 0,10ct żółte złoto",1980.30,3,W0045.Z3.DIW.01,5906803022650,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37727/W0045.Z3.DIW.01_1.jpg,{},,920.00,in stock,TAK,TAK
W0047.Z3.DIW.01,"Pierścionek W0047 Diament 0,10ct żółte złoto",2509.20,3,W0047.Z3.DIW.01,5906803022667,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37759/W0047.Z3.DIW.01_1.jpg,{},,1200.00,in stock,TAK,TAK
W0047.Z3.DIW.03,"Pierścionek W0047 Diament 0,30ct żółte złoto",4769.32,3,W0047.Z3.DIW.03,5906803022674,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37763/W0047.Z3.DIW.03_1.jpg,{},,2350.00,in stock,TAK,TAK
W0051.Z3.DIW.01,"Pierścionek W0051 Diament 0,04ct żółte złoto",1980.30,3,W0051.Z3.DIW.01,5906803022698,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37823/W0051.Z3.DIW.01_1.jpg,{},,920.00,in stock,TAK,TAK
W0052.Z3.DIW.01,"Pierścionek W0052 Diament 0,30ct żółte złoto",4647.55,3,W0052.Z3.DIW.01,5906803022704,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37843/W0052.Z3.DIW.01_1.jpg,{},,2290.00,in stock,TAK,TAK
W0052.Z3.DIW.02,"Pierścionek W0052 Diament 0,50ct żółte złoto",9466.08,3,W0052.Z3.DIW.02,5906803022711,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37847/W0052.Z3.DIW.02_1.jpg,{},,4810.00,in stock,TAK,TAK
W0053.Z3.DIW.01,"Pierścionek W0053 Diament 0,10ct żółte złoto",1894.20,3,W0053.Z3.DIW.01,5906803022728,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37859/W0053.Z3.DIW.01_1.jpg,{},,880.00,in stock,TAK,TAK
W0055.Z3.DIW.01,"Pierścionek W0055 Diament 0,04ct żółte złoto",2044.88,3,W0055.Z3.DIW.01,5906803022742,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37883/W0055.Z3.DIW.01_1.jpg,{},,950.00,in stock,TAK,TAK
W0061.Z3.DIW.01,"Pierścionek W0061 Diament 0,10ct żółte złoto",2864.67,3,W0061.Z3.DIW.01,5906803022797,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37943/W0061.Z3.DIW.01_1.jpg,{},,1370.00,in stock,TAK,TAK
W0062.Z3.DIW.01,"Pierścionek W0062 Diament 0,15ct żółte złoto",2676.48,3,W0062.Z3.DIW.01,5906803022803,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/61792/W0062.Z3.DIW.01_1.jpg,{},,1280.00,in stock,TAK,TAK
W0064.Z3.DIW.01,Pierścionek W0064 z diamentami żółte złoto,2023.35,3,W0064.Z3.DIW.01,5906803022810,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/37967/W0064.Z3.DIW.01_1.jpg,{},,940.00,in stock,TAK,TAK
W0070.Z3.DIW.01,"Pierścionek W0070 Diament 0,10ct żółte złoto",2781.03,3,W0070.Z3.DIW.01,5906803022834,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/38220/W0070.Z3.DIW.01_1.jpg,{},,1330.00,in stock,TAK,TAK
W0071.Z3.DIW.01,"Pierścionek W0071 Diament 0,10ct żółte złoto",2781.03,3,W0071.Z3.DIW.01,5906803022841,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/38232/W0071.Z3.DIW.01_1.jpg,{},,1330.00,in stock,TAK,TAK
W0072.Z3.DIW.01,"Pierścionek W0072 Diament 0,10ct żółte złoto",3199.23,3,W0072.Z3.DIW.01,5906803022858,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/38292/W0072.Z3.DIW.01_1.jpg,{},,1530.00,in stock,TAK,TAK
W0083.Z3.DIW.01,"Pierścionek W0083 Diament 0,05ct żółte złoto",2801.94,3,W0083.Z3.DIW.01,5906803022889,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/38786/W0083.Z3.DIW.01_1.jpg,{},,1340.00,in stock,TAK,TAK
W0088.Z3.DIW.01,"Pierścionek W0088 Diament 0,04ct żółte złoto",1872.67,3,W0088.Z3.DIW.01,5906803022902,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39042/W0088.Z3.DIW.01_1.jpg,{},,870.00,in stock,TAK,TAK
W0088.Z3.DIW.03,"Pierścionek W0088 Diament 0,08ct żółte złoto",2258.28,3,W0088.Z3.DIW.03,5906803044225,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39046/W0088.Z3.DIW.03_1.jpg,{},,1080.00,in stock,TAK,TAK
W0088.Z3.DIW.04,"Pierścionek W0088 Diament 0,10ct żółte złoto",2509.20,3,W0088.Z3.DIW.04,5906803022919,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39050/W0088.Z3.DIW.04_1.jpg,{},,1200.00,in stock,TAK,TAK
W0088.Z3.DIW.05,"Pierścionek W0088 Diament 0,12ct żółte złoto",2613.75,3,W0088.Z3.DIW.05,5906803044256,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39054/W0088.Z3.DIW.05_1.jpg,{},,1250.00,in stock,TAK,TAK
W0090.Z3.DIW.01,Pierścionek W0090 z diamentami żółte złoto,1980.30,3,W0090.Z3.DIW.01,5906803022926,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39070/W0090.Z3.DIW.01_1.jpg,{},,920.00,in stock,TAK,TAK
W0091.Z3.DIW.01,"Pierścionek W0091 Diament 0,04ct żółte złoto",1980.30,3,W0091.Z3.DIW.01,5906803022933,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39098/W0091.Z3.DIW.01_1.jpg,{},,920.00,in stock,TAK,TAK
W0096.Z3.DIW.01,Pierścionek W0096 z diamentami żółte złoto,1937.25,3,W0096.Z3.DIW.01,5906803022957,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39186/W0096.Z3.DIW.01_1.jpg,{},,900.00,in stock,TAK,TAK
W0100.Z3.DIW.01,Pierścionek W0100 z diamentami żółte złoto,1549.80,3,W0100.Z3.DIW.01,5906803022964,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39222/W0100.Z3.DIW.01_1.jpg,{},,720.00,in stock,TAK,TAK
W0111.Z3.DIW.07,"Pierścionek W0111T Diament 0,03ct żółte złoto",1722.00,3,W0111.Z3.DIW.07,5906803033892,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39467/W0111.Z3.DIW.07_1.jpg,{},,800.00,in stock,TAK,TAK
W0111.Z3.DIW.01,"Pierścionek W0111 Diament 0,04ct żółte złoto",1765.05,3,W0111.Z3.DIW.01,5906803022995,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/62813/W0111.Z3.DIW.01_1.jpg,{},,820.00,in stock,TAK,TAK
W0111.Z3.DIW.03,"Pierścionek W0111 Diament 0,08ct żółte złoto",2174.64,3,W0111.Z3.DIW.03,5906803044645,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/62817/W0111.Z3.DIW.03_1.jpg,{},,1040.00,in stock,TAK,TAK
W0111.Z3.DIW.04,"Pierścionek W0111 Diament 0,10ct żółte złoto",2404.65,3,W0111.Z3.DIW.04,5906803023008,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/62820/W0111.Z3.DIW.04_1.jpg,{},,1150.00,in stock,TAK,TAK
W0111.Z3.DIW.06,"Pierścionek W0111 Diament 0,15ct żółte złoto",3136.50,3,W0111.Z3.DIW.06,5906803043761,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/62519/W0111.Z3.DIW.06_1.jpg,{},,1500.00,in stock,TAK,TAK
W0114.Z3.DIW.01,Pierścionek W0114 z diamentami żółte złoto,1614.38,3,W0114.Z3.DIW.01,5906803023015,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39487/W0114.Z3.DIW.01_1.jpg,{},,750.00,in stock,TAK,TAK
W0116.Z3.DIW.01,Pierścionek W0116 z diamentami żółte złoto,1786.58,3,W0116.Z3.DIW.01,5906803023022,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39499/W0116.Z3.DIW.01_1.jpg,{},,830.00,in stock,TAK,TAK
W0118.Z3.DIW.01,Pierścionek W0118 z diamentami żółte złoto,1915.73,3,W0118.Z3.DIW.01,5906803023039,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39511/W0118.Z3.DIW.01_1.jpg,{},,890.00,in stock,TAK,TAK
W0118.Z3.DIB.01,Pierścionek W0118 z czarnymi Diamentami żółte złoto,1872.67,3,W0118.Z3.DIB.01,5906803044287,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52898/W0118.Z3.DIB.01_1.jpg,{},,870.00,in stock,TAK,TAK
W0133.Z3.DIW.01,"Pierścionek W0133 Diament 0,15ct żółte złoto",2781.03,3,W0133.Z3.DIW.01,5906803023114,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39723/W0133.Z3.DIW.01_1.jpg,{},,1330.00,in stock,TAK,TAK
W0134.Z3.DIW.01,"Pierścionek W0134 Diament 0,10ct żółte złoto",2509.20,3,W0134.Z3.DIW.01,5906803023121,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39735/W0134.Z3.DIW.01_1.jpg,{},,1200.00,in stock,TAK,TAK
W0137.Z3.DIW.01,"Pierścionek W0137 Diament 0,04ct żółte złoto",1872.67,3,W0137.Z3.DIW.01,5906803023138,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39747/W0137.Z3.DIW.01_1.jpg,{},,870.00,in stock,TAK,TAK
W0155.Z3.DIW.01,"Pierścionek W0155 Diament 0,12ct żółte złoto",2885.58,3,W0155.Z3.DIW.01,5906803023183,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39855/W0155.Z3.DIW.01_1.jpg,{},,1380.00,in stock,TAK,TAK
W0155.Z3.DIW.02,"Pierścionek W0155 Diament 0,20ct żółte złoto",3673.39,3,W0155.Z3.DIW.02,5906803043839,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/61935/W0155.Z3.DIW.02_1.jpg,{},,1810.00,in stock,TAK,TAK
W0155.Z3.DIW.05,"Pierścionek W0155 Diament 0,30ct żółte złoto",4444.60,3,W0155.Z3.DIW.05,5906803023190,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39863/W0155.Z3.DIW.05_1.jpg,{},,2190.00,in stock,TAK,TAK
W0155.Z3.DIW.06,"Pierścionek W0155 Diament 0,50ct żółte złoto",8718.24,3,W0155.Z3.DIW.06,5906803023206,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/61948/W0155.Z3.DIW.06_1.jpg,{},,4430.00,in stock,TAK,TAK
W0156.Z3.DIW.02,"Pierścionek W0156 Diament 0,05ct żółte złoto",1958.77,3,W0156.Z3.DIW.02,5906803023213,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39887/W0156.Z3.DIW.02_1.jpg,{},,910.00,in stock,TAK,TAK
W0156.Z3.DIW.03,"Pierścionek W0156 Diament 0,10ct żółte złoto",3199.23,3,W0156.Z3.DIW.03,5906803023220,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39891/W0156.Z3.DIW.03_1.jpg,{},,1530.00,in stock,TAK,TAK
W0157.Z3.DIW.01,Pierścionek W0157 z diamentami żółte złoto,2781.03,3,W0157.Z3.DIW.01,5906803023237,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39903/W0157.Z3.DIW.01_1.jpg,{},,1330.00,in stock,TAK,TAK
W0158.Z3.DIW.01,"Pierścionek W0158 Diament 0,05ct żółte złoto",1743.52,3,W0158.Z3.DIW.01,5906803023244,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39915/W0158.Z3.DIW.01_1.jpg,{},,810.00,in stock,TAK,TAK
W0159.Z3.DIW.01,Pierścionek W0159 z diamentami żółte złoto,2258.28,3,W0159.Z3.DIW.01,5906803023251,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39927/W0159.Z3.DIW.01_1.jpg,{},,1080.00,in stock,TAK,TAK
W0160.Z3.DIW.01,"Pierścionek W0160 Diament 0,13ct żółte złoto",2216.46,3,W0160.Z3.DIW.01,5906803023268,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39939/W0160.Z3.DIW.01_1.jpg,{},,1060.00,in stock,TAK,TAK
W0163.Z3.DIW.01,"Pierścionek W0163 Diament 0,10ct żółte złoto",2132.82,3,W0163.Z3.DIW.01,5906803023299,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/62851/W0163.Z3.DIW.01_1.jpg,{},,1020.00,in stock,TAK,TAK
W0163.Z3.DIW.03,"Pierścionek W0163 Diament 0,30ct żółte złoto",4606.96,3,W0163.Z3.DIW.03,5906803023305,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/62857/W0163.Z3.DIW.03_1.jpg,{},,2270.00,in stock,TAK,TAK
W0171.Z3.DIW.01,"Pierścionek W0171 Diament 0,12ct żółte złoto",2153.73,3,W0171.Z3.DIW.01,5906803023312,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/39999/W0171.Z3.DIW.01_1.jpg,{},,1030.00,in stock,TAK,TAK
W0173.Z3.DIW.01,"Pierścionek W0173 Diament 0,15ct żółte złoto",2676.48,3,W0173.Z3.DIW.01,5906803023329,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40011/W0173.Z3.DIW.01_1.jpg,{},,1280.00,in stock,TAK,TAK
W0175.Z3.DIW.01,"Pierścionek W0175 Diament 0,03ct żółte złoto",1614.38,3,W0175.Z3.DIW.01,5906803023336,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40023/W0175.Z3.DIW.01_1.jpg,{},,750.00,in stock,TAK,TAK
W0177.Z3.DIW.01,"Pierścionek W0177 Diament 0,13ct żółte złoto",2906.49,3,W0177.Z3.DIW.01,5906803023350,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40047/W0177.Z3.DIW.01_1.jpg,{},,1390.00,in stock,TAK,TAK
W0178.Z3.DIW.01,"Pierścionek W0178 Diament 0,04ct żółte złoto",1958.77,3,W0178.Z3.DIW.01,5906803023367,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40067/W0178.Z3.DIW.01_1.jpg,{},,910.00,in stock,TAK,TAK
W0178.Z3.DIW.02,"Pierścionek W0178 Diament 0,10ct żółte złoto",2132.82,3,W0178.Z3.DIW.02,5906803023374,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40071/W0178.Z3.DIW.02_1.jpg,{},,1020.00,in stock,TAK,TAK
W0179.Z3.DIW.01,Pierścionek W0179 z diamentami żółte złoto,1463.70,3,W0179.Z3.DIW.01,5906803023381,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40083/W0179.Z3.DIW.01_1.jpg,{},,680.00,in stock,TAK,TAK
W0180.Z3.DIW.01,"Pierścionek W0180 Diament 0,10ct żółte złoto",2404.65,3,W0180.Z3.DIW.01,5906803023398,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40095/W0180.Z3.DIW.01_1.jpg,{},,1150.00,in stock,TAK,TAK
W0181.Z3.DIW.01,"Pierścionek W0181 Diament 0,04ct żółte złoto",1872.67,3,W0181.Z3.DIW.01,5906803023404,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40107/W0181.Z3.DIW.01_1.jpg,{},,870.00,in stock,TAK,TAK
W0184.Z3.DIW.01,"Pierścionek W0184 Diament 0,17ct żółte złoto",2948.31,3,W0184.Z3.DIW.01,5906803023428,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40227/W0184.Z3.DIW.01_1.jpg,{},,1410.00,in stock,TAK,TAK
W0187.Z3.DIW.01,"Pierścionek W0187 Diament 0,04ct żółte złoto",1678.95,3,W0187.Z3.DIW.01,5906803023442,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40279/W0187.Z3.DIW.01_1.jpg,{},,780.00,in stock,TAK,TAK
W0188.Z3.DIW.01,"Pierścionek W0188 Diament 0,02ct żółte złoto",1765.05,3,W0188.Z3.DIW.01,5906803023459,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40291/W0188.Z3.DIW.01_1.jpg,{},,820.00,in stock,TAK,TAK
W0189.Z3.DIW.01,Pierścionek W0189 z diamentami żółte złoto,1743.52,3,W0189.Z3.DIW.01,5906803023466,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40303/W0189.Z3.DIW.01_1.jpg,{},,810.00,in stock,TAK,TAK
W0190.Z3.DIW.03,"Pierścionek W0190B Diament 0,08ct żółte złoto",2044.88,3,W0190.Z3.DIW.03,5906803023473,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40316/W0190.Z3.DIW.03_1.jpg,{},,950.00,in stock,TAK,TAK
W0190.Z3.DIW.04,"Pierścionek W0190B Diament 0,10ct żółte złoto",2237.37,3,W0190.Z3.DIW.04,5906803023480,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40320/W0190.Z3.DIW.04_1.jpg,{},,1070.00,in stock,TAK,TAK
W0190.Z3.DIW.01,"Pierścionek W0190 Diament 0,04ct żółte złoto",1678.95,3,W0190.Z3.DIW.01,5906803023497,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40324/W0190.Z3.DIW.01_1.jpg,{},,780.00,in stock,TAK,TAK
W0191.Z3.DIW.03,"Pierścionek W0191B Diament 0,10ct żółte złoto",2237.37,3,W0191.Z3.DIW.03,5906803023503,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40334/W0191.Z3.DIW.03_1.jpg,{},,1070.00,in stock,TAK,TAK
W0191.Z3.DIW.01,"Pierścionek W0191 Diament 0,04ct żółte złoto",1678.95,3,W0191.Z3.DIW.01,5906803023510,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40338/W0191.Z3.DIW.01_1.jpg,{},,780.00,in stock,TAK,TAK
W0192.Z3.DIW.01,Pierścionek W0192 z diamentami żółte złoto,2044.88,3,W0192.Z3.DIW.01,5906803023527,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40350/W0192.Z3.DIW.01_1.jpg,{},,950.00,in stock,TAK,TAK
W0196.Z3.DIW.01,Pierścionek W0196 z diamentami żółte złoto,1528.27,3,W0196.Z3.DIW.01,5906803023565,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40398/W0196.Z3.DIW.01_1.jpg,{},,710.00,in stock,TAK,TAK
W0197.Z3.DIW.01,"Pierścionek W0197 Diament 0,24ct żółte złoto",4180.77,3,W0197.Z3.DIW.01,5906803023572,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40410/W0197.Z3.DIW.01_1.jpg,{},,2060.00,in stock,TAK,TAK
W0198.Z3.DIW.01,"Pierścionek W0198 Diament 0,30ct żółte złoto",4951.98,3,W0198.Z3.DIW.01,5906803023589,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/55772/W0198.Z3.DIW.01_1.jpg,{},,2440.00,in stock,TAK,TAK
W0199.Z3.DIW.01,"Pierścionek W0199 Diament 0,20ct żółte złoto",4485.19,3,W0199.Z3.DIW.01,5906803023596,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40434/W0199.Z3.DIW.01_1.jpg,{},,2210.00,in stock,TAK,TAK
W0200.Z3.DIW.01,"Pierścionek W0200 Diament 0,15ct żółte złoto",3876.35,3,W0200.Z3.DIW.01,5906803023602,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40446/W0200.Z3.DIW.01_1.jpg,{},,1910.00,in stock,TAK,TAK
W0201.Z3.DIW.01,"Pierścionek W0201 Diament 0,13ct żółte złoto",3366.51,3,W0201.Z3.DIW.01,5906803023619,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/55084/W0201.Z3.DIW.01_3.jpg,{},,1610.00,in stock,TAK,TAK
W0202.Z3.DIW.01,"Pierścionek W0202 Diament 0,15ct żółte złoto",3856.05,3,W0202.Z3.DIW.01,5906803023626,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40465/W0202.Z3.DIW.01_1.jpg,{},,1900.00,in stock,TAK,TAK
W0207.Z3.DIW.01,"Pierścionek W0207 Diament 0,08ct żółte złoto",2446.47,3,W0207.Z3.DIW.01,5906803023664,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40520/W0207.Z3.DIW.01_1.jpg,{},,1170.00,in stock,TAK,TAK
W0207.Z3.DIW.02,"Pierścionek W0207 Diament 0,10ct żółte złoto",2676.48,3,W0207.Z3.DIW.02,5906803023671,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40524/W0207.Z3.DIW.02_1.jpg,{},,1280.00,in stock,TAK,TAK
W0208.Z3.DIW.01,"Pierścionek W0208 Diament 0,08ct żółte złoto",2341.92,3,W0208.Z3.DIW.01,5906803023688,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40534/W0208.Z3.DIW.01_1.jpg,{},,1120.00,in stock,TAK,TAK
W0208.Z3.DIW.02,"Pierścionek W0208 Diament 0,10ct żółte złoto",2592.84,3,W0208.Z3.DIW.02,5906803023695,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40538/W0208.Z3.DIW.02_1.jpg,{},,1240.00,in stock,TAK,TAK
W0209.Z3.DIW.01,"Pierścionek W0209 Diament 0,08ct żółte złoto",1722.00,3,W0209.Z3.DIW.01,5906803023701,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40548/W0209.Z3.DIW.01_1.jpg,{},,800.00,in stock,TAK,TAK
W0209.Z3.DIW.02,"Pierścionek W0209 Diament 0,10ct żółte złoto",1980.30,3,W0209.Z3.DIW.02,5906803023718,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40552/W0209.Z3.DIW.02_1.jpg,{},,920.00,in stock,TAK,TAK
W0210.Z3.DIW.01,"Pierścionek W0210 Diament 0,08ct żółte złoto",2087.92,3,W0210.Z3.DIW.01,5906803023725,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40562/W0210.Z3.DIW.01_1.jpg,{},,970.00,in stock,TAK,TAK
W0210.Z3.DIW.02,"Pierścionek W0210 Diament 0,10ct żółte złoto",2279.19,3,W0210.Z3.DIW.02,5906803023732,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40566/W0210.Z3.DIW.02_1.jpg,{},,1090.00,in stock,TAK,TAK
W0211.Z3.DIW.01,"Pierścionek W0211 Diament 0,08ct żółte złoto",1722.00,3,W0211.Z3.DIW.01,5906803023749,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40576/W0211.Z3.DIW.01_1.jpg,{},,800.00,in stock,TAK,TAK
W0211.Z3.DIW.02,"Pierścionek W0211 Diament 0,10ct żółte złoto",1980.30,3,W0211.Z3.DIW.02,5906803023756,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/40580/W0211.Z3.DIW.02_1.jpg,{},,920.00,in stock,TAK,TAK
W0214.Z3.DIW.01,Pierścionek W0214 z diamentami żółte złoto,2906.49,3,W0214.Z3.DIW.01,5906803023763,,,,https://sklep.bestdiamonds.pl/userdata/public/gfx/52848/W0214.Z3.DIW.01_1.jpg,{},,1390.00,in stock,TAK,TAK
