product_id,sku,price
3179,W0428.B3.DIW.01,2467.38
3180,W0429.B3.DIW.01,3835.75
3183,W0432.B3.DIW.01,2425.56
3184,W0433.B3.DIW.01,2760.12
3185,W0434.B3.DIW.01,4546.08
3186,W0435.B3.DIW.01,2571.93
3188,W0437.B3.DIW.01,2822.85
3189,W0439.B3.DIW.01,5621.71
3190,W0442.B3.DIW.01,3199.23
3193,W0446.B3.DIW.01,2822.85
3194,W0447.B3.DIW.01,3916.93
3195,W0448.B3.DIW.01,2822.85
3196,W0449.B3.DIW.01,3073.77
3197,W0450.B3.DIW.01,2781.03
3198,W0450.B3.DIW.02,3303.78
3200,W0453.B3.DIW.01,3531.33
3204,W0459.B3.DIW.01,2676.48
3205,W0459.B3.DIW.03,4525.78
3208,W0461.B3.DIW.01,1261.98
3209,W0461.B3.DIW.02,1420.65
3210,W0461.B3.DIW.03,1915.73
3211,W0462.B3.DIW.01,3199.23
3212,W0463.B3.DIW.01,1958.77
3213,W0464.B3.DIW.02,1743.52
3214,W0465.B3.DIW.01,1743.52
3215,W0466.B3.DIW.01,2321.01
3216,W0467.B3.DIW.01,1958.77
3217,W0468.B3.DIW.01,2174.64
3218,W0469.B3.DIW.01,1915.73
3219,W0470.B3.DIW.01,1808.10
3220,W0471.B3.DIW.01,1722.00
3223,W0474.B3.DIW.01,2801.94
3224,W0475.B3.DIW.01,2990.13
3225,W0477.B3.DIW.01,5439.06
3228,W0479.B3.DIW.01,1062.72
3230,W0482.B3.DIW.01,6798.82
3231,W0482.B3.DIW.02,8796.96
3232,W0482.B3.DIW.03,13894.08
3233,W0482.B3.DIW.04,23469.01
3235,W0484.B3.DIW.01,2509.20
3236,W0484.B3.DIW.02,3052.86
3237,W0484.B3.DIW.03,3409.56
3244,W0499.B3.DIW.02,3136.50
3245,W0499.B3.DIW.03,3693.69
3246,W0500.B3.DIW.01,1700.47
3248,W0504.B3.DIW.01,1151.28
3249,W0505.B3.DIW.01,1084.86
3250,W0506.B3.DIW.01,2258.28
3251,W0507.B3.DIW.01,3450.15
3252,W0508.B3.DIW.01,8344.32
3253,W0508.B3.DIW.02,10332.00
3254,W0508.B3.DIW.03,15566.88
3255,W0508.B3.DIW.04,24536.66
3256,W0509.B3.DIW.01,1018.44
3257,W0510.B3.DIW.01,3795.16
3258,W0512.B3.DIW.01,1129.14
3262,W0519.B3.DIW.01,15389.76
3264,W0521.B3.DIW.01,2634.66
3265,W0522.B3.DIW.01,3178.32
3266,W0524.B3.DIW.01,1829.63
3267,W0524.B3.DIW.02,2001.83
3268,W0524.B3.DIW.04,3345.60
3269,W0524.B3.DIW.05,4525.78
3271,W0526.B3.DIW.01,6636.46
3272,W0526.B3.DIW.02,8639.52
3273,W0526.B3.DIW.03,13992.48
3274,W0526.B3.DIW.04,22954.26
3275,W0528.B3.DIW.01,2739.21
3276,W0530.B3.DIW.01,5479.65
3277,W0531.B3.DIW.01,2237.37
3278,W0532.B3.DIW.01,3470.45
3279,W0534.B3.DIW.02,7915.05
3280,W0534.B3.DIW.03,9800.64
3281,W0534.B3.DIW.04,15035.52
3282,W0534.B3.DIW.05,23774.06
3283,W0535.B3.DIW.02,6332.04
3284,W0535.B3.DIW.03,8344.32
3285,W0535.B3.DIW.04,12969.12
3286,W0535.B3.DIW.05,22058.21
3287,W0537.B3.DIW.01,1328.40
3288,W0539.B3.DIW.01,6758.23
3289,W0539.B3.DIW.02,8915.04
3290,W0539.B3.DIW.03,13677.60
3291,W0539.B3.DIW.04,22649.22
3292,W0540.B3.DIW.02,6494.40
3293,W0540.B3.DIW.03,8482.08
3294,W0540.B3.DIW.04,13480.80
3295,W0540.B3.DIW.05,22401.38
3296,W0541.B3.DIW.01,6798.82
3297,W0541.B3.DIW.02,8875.68
3298,W0541.B3.DIW.03,13480.80
3299,W0541.B3.DIW.04,22458.57
3300,W0542.B3.DIW.01,6717.64
3301,W0542.B3.DIW.02,9033.12
3302,W0542.B3.DIW.03,13559.52
3303,W0542.B3.DIW.04,22668.28
3304,W0543.B3.DIW.01,6332.04
3305,W0543.B3.DIW.02,8423.04
3306,W0543.B3.DIW.03,13343.04
3307,W0543.B3.DIW.04,22191.66
3308,W0544.B3.DIW.01,7448.27
3309,W0544.B3.DIW.02,9485.76
3310,W0544.B3.DIW.03,14149.92
3311,W0544.B3.DIW.04,23011.46
3312,W0545.B3.DIW.01,8077.41
3313,W0545.B3.DIW.02,10036.80
3314,W0545.B3.DIW.03,14602.56
3315,W0545.B3.DIW.04,23430.88
3316,W0546.B3.DIW.01,7935.35
3317,W0546.B3.DIW.02,9899.04
3318,W0546.B3.DIW.03,14563.20
3319,W0546.B3.DIW.04,23469.01
3320,W0547.B3.DIW.01,6677.05
3321,W0547.B3.DIW.02,8757.60
3322,W0547.B3.DIW.03,13362.72
3323,W0547.B3.DIW.04,22611.09
3324,W0548.B3.DIW.01,9052.80
3325,W0548.B3.DIW.02,11040.48
3326,W0548.B3.DIW.03,15576.11
3327,W0548.B3.DIW.04,25585.23
3328,W0549.B3.DIW.01,10981.44
3329,W0549.B3.DIW.02,13106.88
3330,W0549.B3.DIW.03,17101.31
3331,W0549.B3.DIW.04,26862.59
3332,W0550.B3.DIW.01,7367.08
3333,W0550.B3.DIW.02,9426.72
3334,W0550.B3.DIW.03,14149.92
3335,W0550.B3.DIW.04,23087.72
3336,W0551.B3.DIW.01,7367.08
3337,W0551.B3.DIW.02,9269.28
3338,W0551.B3.DIW.03,15665.28
3339,W0551.B3.DIW.04,24365.07
3344,W0553.B3.DIW.01,6250.86
3345,W0553.B3.DIW.02,8423.04
3346,W0553.B3.DIW.03,13028.16
3347,W0553.B3.DIW.04,22058.21
3348,W0554.B3.DIW.01,1958.77
3349,W0561.B3.DIW.01,1765.05
3350,W0562.B3.DIW.01,4343.13
3351,W0563.B3.DIW.01,6839.41
3352,W0563.B3.DIW.02,8796.96
3353,W0563.B3.DIW.03,13894.08
3354,W0563.B3.DIW.04,23469.01
3355,W0565.B3.DIW.01,3324.69
3356,W0567.B3.DIW.01,1808.10
3357,W0568.B3.DIW.01,3632.80
3358,W0570.B3.DIW.01,3199.23
3359,W0571.B3.DIW.01,3073.77
3360,W0580.B3.DIW.01,1958.77
4006,W0220.R3.DIW.10,9111.84
4007,W0220.R3.DIW.11,14307.36
4008,W0306.R3.DIW.01,1722.00
4009,W0425.R3.DIW.01,2023.35
4010,W0508.R3.DIW.01,8344.32
4011,W0508.R3.DIW.03,15566.88
4012,W0508.R3.DIW.04,24536.66
4013,W0526.R3.DIW.01,6636.46
4014,W0526.R3.DIW.02,8639.52
4015,W0526.R3.DIW.03,13992.48
4016,W0526.R3.DIW.04,22954.26
4017,W0534.R3.DIW.02,7915.05
4018,W0534.R3.DIW.03,9800.64
4019,W0534.R3.DIW.04,15035.52
4020,W0534.R3.DIW.05,23774.06
4021,W0535.R3.DIW.02,6332.04
4022,W0535.R3.DIW.03,8344.32
4023,W0535.R3.DIW.04,12969.12
4024,W0535.R3.DIW.05,22058.21
4025,W0539.R3.DIW.01,6758.23
4026,W0539.R3.DIW.02,8915.04
4027,W0539.R3.DIW.03,13677.60
4028,W0540.R3.DIW.02,6494.40
4029,W0540.R3.DIW.03,8482.08
4030,W0540.R3.DIW.04,13480.80
4031,W0540.R3.DIW.05,22401.38
4032,W0542.R3.DIW.01,6717.64
4033,W0542.R3.DIW.02,9033.12
4034,W0542.R3.DIW.03,13559.52
4035,W0542.R3.DIW.04,22668.28
4036,W0549.R3.DIW.01,10981.44
4037,W0549.R3.DIW.02,13106.88
4038,W0549.R3.DIW.03,17101.31
4039,W0549.R3.DIW.04,26862.59
4040,W0550.R3.DIW.01,7367.08
4041,W0551.R3.DIW.01,7367.08
4042,W0551.R3.DIW.02,9269.28
4044,W0553.R3.DIW.01,6250.86
4045,W0553.R3.DIW.02,8423.04
4046,W0553.R3.DIW.03,13028.16
4047,W0553.R3.DIW.04,22058.21
4048,W0563.R3.DIW.01,6839.41
4049,W0563.R3.DIW.02,8796.96
4050,W0563.R3.DIW.03,13894.08
4051,W0563.R3.DIW.04,23469.01
4052,W0001.R3.DIW.01,1958.77
4053,W0001.R3.DIW.02,2592.84
4054,W0004.R3.DIW.01,4444.60
4055,W0007.R3.DIW.01,2634.66
4057,W0009.R3.DIW.01,5418.76
4061,W0016.R3.DIW.01,4464.90
4064,W0021.R3.DIW.01,2049.18
4065,W0022.R3.DIW.01,2362.83
4066,W0023.R3.DIW.01,11197.92
4067,W0023.R3.DIW.02,15557.04
4069,W0027.R3.DIW.01,2279.19
4074,W0034.R3.DIW.01,2676.48
4075,W0036.R3.DIW.01,2049.18
4076,W0036.R3.DIW.03,4383.72
4078,W0042.R3.DIW.01,2530.11
4080,W0045.R3.DIW.01,1980.30
4081,W0047.R3.DIW.01,2509.20
4082,W0047.R3.DIW.03,4769.32
4084,W0051.R3.DIW.01,1980.30
4085,W0052.R3.DIW.01,4647.55
4086,W0052.R3.DIW.02,9466.08
4087,W0053.R3.DIW.01,1894.20
4089,W0055.R3.DIW.01,2044.88
4094,W0061.R3.DIW.01,2864.67
4095,W0062.R3.DIW.01,2676.48
4096,W0064.R3.DIW.01,2023.35
4098,W0070.R3.DIW.01,2781.03
4099,W0071.R3.DIW.01,2781.03
4100,W0072.R3.DIW.01,3199.23
4103,W0083.R3.DIW.01,2801.94
4105,W0088.R3.DIW.01,1872.67
4106,W0088.R3.DIW.04,2509.20
4107,W0090.R3.DIW.01,1980.30
4108,W0091.R3.DIW.01,1980.30
4110,W0096.R3.DIW.01,1937.25
4111,W0100.R3.DIW.01,1549.80
4114,W0111.R3.DIW.01,1765.05
4115,W0111.R3.DIW.04,2404.65
4116,W0111.R3.DIW.07,1722.00
4117,W0114.R3.DIW.01,1614.38
4118,W0116.R3.DIW.01,1786.58
4119,W0118.R3.DIW.01,1915.73
4127,W0133.R3.DIW.01,2781.03
4128,W0134.R3.DIW.01,2509.20
4129,W0137.R3.DIW.01,1872.67
4134,W0155.R3.DIW.01,2885.58
4135,W0155.R3.DIW.05,4444.60
4136,W0155.R3.DIW.06,8718.24
4137,W0156.R3.DIW.02,1958.77
4138,W0156.R3.DIW.03,3199.23
4139,W0157.R3.DIW.01,2781.03
4140,W0158.R3.DIW.01,1743.52
4141,W0159.R3.DIW.01,2258.28
4142,W0160.R3.DIW.01,2216.46
4145,W0163.R3.DIW.01,2132.82
4146,W0163.R3.DIW.03,4606.96
4147,W0171.R3.DIW.01,2153.73
4148,W0175.R3.DIW.01,1614.38
4150,W0177.R3.DIW.01,2906.49
4151,W0178.R3.DIW.01,1958.77
4152,W0178.R3.DIW.02,2132.82
4153,W0179.R3.DIW.01,1463.70
4154,W0180.R3.DIW.01,2404.65
4155,W0181.R3.DIW.01,1872.67
4157,W0184.R3.DIW.01,2948.31
4159,W0187.R3.DIW.01,1678.95
4160,W0188.R3.DIW.01,1765.05
4161,W0189.R3.DIW.01,1743.52
4162,W0190.R3.DIW.03,2044.88
4163,W0190.R3.DIW.04,2237.37
4164,W0190.R3.DIW.01,1678.95
4165,W0191.R3.DIW.01,1678.95
4166,W0191.R3.DIW.03,2237.37
4167,W0192.R3.DIW.01,2044.88
4171,W0196.R3.DIW.01,1528.27
4172,W0197.R3.DIW.01,4180.77
4173,W0198.R3.DIW.01,4951.98
4174,W0199.R3.DIW.01,4485.19
4175,W0200.R3.DIW.01,3876.35
4176,W0201.R3.DIW.01,3366.51
4180,W0207.R3.DIW.01,2446.47
4181,W0207.R3.DIW.02,2676.48
4182,W0208.R3.DIW.01,2341.92
4183,W0208.R3.DIW.02,2592.84
4184,W0209.R3.DIW.01,1722.00
4185,W0209.R3.DIW.02,1980.30
4186,W0210.R3.DIW.01,2087.92
4187,W0210.R3.DIW.02,2279.19
4188,W0211.R3.DIW.01,1722.00
4189,W0211.R3.DIW.02,1980.30
4190,W0214.R3.DIW.01,2906.49
4191,W0215.R3.DIW.01,3592.21
4192,W0220.R3.DIW.07,4769.32
4193,W0220.R3.DIW.02,1980.30
4194,W0220.R3.DIW.04,3241.05
4195,W0221.R3.DIW.06,4343.13
4196,W0221.R3.DIW.07,4525.78
4197,W0221.R3.DIW.01,1829.63
4198,W0221.R3.DIW.02,2001.83
4199,W0222.R3.DIW.09,4261.95
4200,W0222.R3.DIW.10,4444.60
4201,W0222.R3.DIW.14,2216.46
4202,W0222.R3.DIW.01,1872.67
4203,W0222.R3.DIW.02,2258.28
4204,W0222.R3.DIW.03,2509.20
4205,W0222.R3.DIW.12,1700.47
4206,W0223.R3.DIW.03,4444.60
4207,W0223.R3.DIW.04,4606.96
4208,W0223.R3.DIW.01,1722.00
4209,W0223.R3.DIW.02,1980.30
4210,W0224.R3.DIW.03,4261.95
4211,W0224.R3.DIW.04,4282.24
4212,W0224.R3.DIW.01,1722.00
4213,W0224.R3.DIW.02,1980.30
4214,W0225.R3.DIW.04,4343.13
4215,W0225.R3.DIW.05,4363.43
4216,W0225.R3.DIW.01,1958.77
4217,W0225.R3.DIW.02,2132.82
4222,W0228.R3.DIW.05,4606.96
4223,W0228.R3.DIW.02,2676.48
4224,W0229.R3.DIW.06,4343.13
4225,W0229.R3.DIW.07,4525.78
4226,W0229.R3.DIW.02,2321.01
4227,W0230.R3.DIW.01,1915.73
4228,W0230.R3.DIW.02,2049.18
4229,W0231.R3.DIW.04,4261.95
4230,W0231.R3.DIW.05,4444.60
4231,W0231.R3.DIW.01,1915.73
4232,W0231.R3.DIW.02,2049.18
4236,W0234.R3.DIW.03,4343.13
4237,W0234.R3.DIW.04,4525.78
4238,W0234.R3.DIW.06,23812.18
4239,W0235.R3.DIW.01,2087.92
4240,W0237.R3.DIW.01,1765.05
4241,W0238.R3.DIW.01,2760.12
4242,W0239.R3.DIW.01,3241.05
4243,W0240.R3.DIW.01,3345.60
4244,W0241.R3.DIW.03,3345.60
4245,W0242.R3.DIW.02,3241.05
4246,W0243.R3.DIW.01,3073.77
4249,W0246.R3.DIW.01,2530.11
4251,W0248.R3.DIW.01,2509.20
4252,W0249.R3.DIW.01,2404.65
4258,W0256.R3.DIW.01,3199.23
4260,W0258.R3.DIW.01,3324.69
4264,W0262.R3.DIW.02,3308.08
4265,W0267.R3.DIW.02,5337.59
4267,W0269.R3.DIW.01,2341.92
4268,W0271.R3.DIW.01,4546.08
4269,W0272.R3.DIW.01,3348.67
4270,W0273.R3.DIW.01,2551.02
4272,W0276.R3.DIW.01,2111.91
4274,W0278.R3.DIW.01,3052.86
4276,W0285.R3.DIW.01,1635.90
4277,W0286.R3.DIW.01,2001.83
4279,W0288.R3.DIW.01,2341.92
4280,W0288.R3.DIW.02,4140.18
4282,W0291.R3.DIW.01,4282.24
4283,W0292.R3.DIW.02,3490.74
4284,W0293.R3.DIW.01,3998.11
4286,W0294.R3.DIW.01,3052.86
4287,W0294.R3.DIW.02,3368.97
4288,W0294.R3.DIW.03,3916.93
4289,W0295.R3.DIW.01,2885.58
4293,W0299.R3.DIW.01,2697.39
4296,W0302.R3.DIW.01,3511.03
4297,W0305.R3.DIW.01,2153.73
4298,W0311.R3.DIW.01,2153.73
4299,W0314.R3.DIW.01,2383.74
4300,W0317.R3.DIW.01,3571.92
4301,W0318.R3.DIW.02,2509.20
4305,W0320.R3.DIW.02,2300.10
4306,W0320.R3.DIW.03,2425.56
4307,W0322.R3.DIW.01,1937.25
4312,W0329.R3.DIW.01,2676.48
4313,W0331.R3.DIW.01,2237.37
4314,W0332.R3.DIW.01,1894.20
4317,W0335.R3.DIW.01,2509.20
4322,W0340.R3.DIW.06,4282.24
4323,W0340.R3.DIW.02,2530.11
4324,W0341.R3.DIW.01,4505.49
4326,W0343.R3.DIW.01,3136.50
4327,W0344.R3.DIW.01,6230.56
4328,W0345.R3.DIW.01,5743.48
4329,W0346.R3.DIW.02,4302.54
4330,W0346.R3.DIW.01,2237.37
4331,W0347.R3.DIW.01,4444.60
4332,W0349.R3.DIW.01,3052.86
4334,W0352.R3.DIW.01,5073.75
4335,W0353.R3.DIW.01,3052.86
4336,W0355.R3.DIW.01,5154.93
4337,W0356.R3.DIW.01,6129.09
4339,W0360.R3.DIW.01,2718.30
4340,W0361.R3.DIW.01,2634.66
4341,W0362.R3.DIW.01,3571.92
4343,W0364.R3.DIW.01,4931.68
4344,W0365.R3.DIW.01,2781.03
4347,W0367.R3.DIW.01,2592.84
4349,W0369.R3.DIW.01,3052.86
4357,W0377.R3.DIW.01,4343.13
4361,W0381.R3.DIW.01,3303.78
4362,W0382.R3.DIW.01,3115.59
4367,W0387.R3.DIW.01,3693.69
4378,W0399.R3.DIW.01,3011.04
4379,W0401.R3.DIW.01,2001.83
4380,W0402.R3.DIW.01,2885.58
4381,W0404.R3.DIW.01,8757.60
4383,W0406.R3.DIW.01,3571.92
4384,W0407.R3.DIW.01,2153.73
4385,W0408.R3.DIW.02,4606.96
4387,W0410.R3.DIW.01,2760.12
4388,W0411.R3.DIW.01,2571.93
4389,W0412.R3.DIW.01,3178.32
4390,W0413.R3.DIW.01,3178.32
4391,W0414.R3.DIW.01,2781.03
4392,W0415.R3.DIW.01,2383.74
4393,W0416.R3.DIW.01,4079.30
4394,W0418.R3.DIW.01,2822.85
4395,W0419.R3.DIW.01,2174.64
4397,W0421.R3.DIW.01,2195.55
4398,W0423.R3.DIW.01,8757.60
4400,W0426.R3.DIW.01,2066.40
4401,W0427.R3.DIW.01,2001.83
4402,W0428.R3.DIW.01,2467.38
4403,W0429.R3.DIW.01,3835.75
4406,W0432.R3.DIW.01,2425.56
4407,W0433.R3.DIW.01,2760.12
4408,W0434.R3.DIW.01,4546.08
4409,W0435.R3.DIW.01,2571.93
4411,W0437.R3.DIW.01,2822.85
4412,W0439.R3.DIW.01,5621.71
4413,W0442.R3.DIW.01,3199.23
4416,W0446.R3.DIW.01,2822.85
4417,W0447.R3.DIW.01,3916.93
4418,W0448.R3.DIW.01,2822.85
4419,W0449.R3.DIW.01,3073.77
4420,W0450.R3.DIW.02,3303.78
4421,W0450.R3.DIW.01,2781.03
4423,W0453.R3.DIW.01,3531.33
4427,W0459.R3.DIW.03,4525.78
4428,W0459.R3.DIW.01,2676.48
4431,W0461.R3.DIW.01,1261.98
4432,W0461.R3.DIW.02,1420.65
4433,W0461.R3.DIW.03,1915.73
4434,W0462.R3.DIW.01,3199.23
4435,W0463.R3.DIW.01,1958.77
4436,W0464.R3.DIW.02,1743.52
4437,W0465.R3.DIW.01,1743.52
4438,W0466.R3.DIW.01,2321.01
4439,W0467.R3.DIW.01,1958.77
4440,W0468.R3.DIW.01,2174.64
4441,W0469.R3.DIW.01,1915.73
4442,W0470.R3.DIW.01,1808.10
4443,W0471.R3.DIW.01,1722.00
4446,W0474.R3.DIW.01,2801.94
4447,W0475.R3.DIW.01,2990.13
4448,W0477.R3.DIW.01,5439.06
4451,W0479.R3.DIW.01,1062.72
4453,W0482.R3.DIW.01,6798.82
4454,W0482.R3.DIW.02,8796.96
4455,W0482.R3.DIW.03,13894.08
4456,W0482.R3.DIW.04,23469.01
4458,W0484.R3.DIW.01,2509.20
4459,W0484.R3.DIW.02,3052.86
4460,W0484.R3.DIW.03,3409.56
4467,W0499.R3.DIW.02,3136.50
4468,W0499.R3.DIW.03,3693.69
4469,W0500.R3.DIW.01,1700.47
4471,W0504.R3.DIW.01,1151.28
4472,W0505.R3.DIW.01,1084.86
4473,W0506.R3.DIW.01,2258.28
4474,W0507.R3.DIW.01,3450.15
4475,W0509.R3.DIW.01,1018.44
4476,W0510.R3.DIW.01,3795.16
4477,W0512.R3.DIW.01,1129.14
4482,W0519.R3.DIW.01,15389.76
4484,W0521.R3.DIW.01,2634.66
4485,W0522.R3.DIW.01,3178.32
4486,W0523.R3.DIW.01,1173.42
4487,W0524.R3.DIW.01,1829.63
4488,W0524.R3.DIW.02,2001.83
4489,W0524.R3.DIW.04,3345.60
4490,W0524.R3.DIW.05,4525.78
4492,W0530.R3.DIW.01,5479.65
4493,W0531.R3.DIW.01,2237.37
4494,W0532.R3.DIW.01,3470.45
4495,W0537.R3.DIW.01,1328.40
4496,W0541.R3.DIW.01,6798.82
4497,W0541.R3.DIW.02,8875.68
4498,W0541.R3.DIW.03,13480.80
4499,W0541.R3.DIW.04,22458.57
4500,W0543.R3.DIW.01,6332.04
4501,W0543.R3.DIW.02,8423.04
4502,W0543.R3.DIW.03,13343.04
4503,W0543.R3.DIW.04,22191.66
4504,W0544.R3.DIW.01,7448.27
4505,W0544.R3.DIW.02,9485.76
4506,W0544.R3.DIW.03,14149.92
4507,W0544.R3.DIW.04,23011.46
4508,W0545.R3.DIW.01,8077.41
4509,W0545.R3.DIW.02,10036.80
4510,W0545.R3.DIW.03,14602.56
4511,W0545.R3.DIW.04,23430.88
4512,W0546.R3.DIW.01,7935.35
4513,W0546.R3.DIW.02,9899.04
4514,W0546.R3.DIW.03,14563.20
4515,W0546.R3.DIW.04,23469.01
4516,W0547.R3.DIW.01,6677.05
4517,W0547.R3.DIW.02,8757.60
4518,W0547.R3.DIW.03,13362.72
4519,W0547.R3.DIW.04,22611.09
4520,W0548.R3.DIW.01,9052.80
4521,W0548.R3.DIW.02,11040.48
4522,W0548.R3.DIW.03,15576.11
4523,W0548.R3.DIW.04,25585.23
4524,W0550.R3.DIW.03,14149.92
4525,W0550.R3.DIW.04,23087.72
4526,W0551.R3.DIW.03,15665.28
4527,W0551.R3.DIW.04,24365.07
4531,W0554.R3.DIW.01,1958.77
4532,W0561.R3.DIW.01,1765.05
4533,W0562.R3.DIW.01,4343.13
4539,W0111.R3.DIW.06,3136.50
4540,W0228.R3.DIW.03,3157.41
4542,W0155.R3.DIW.02,3673.39
4551,W0528.R3.DIW.01,2739.21
4552,W0565.R3.DIW.01,3324.69
4554,W0568.R3.DIW.01,3632.80
4555,W0567.R3.DIW.01,1808.10
4556,W0570.R3.DIW.01,3199.23
4557,W0580.R3.DIW.01,1958.77
4558,W0571.R3.DIW.01,3073.77
4559,W0076.Z3.SAW.01,2718.30
4563,W0514.Z3.SAW.01,3998.11
4566,W0557.Z3.SAW.01,3052.86
4579,W0002.Z3.SAB.01,3094.68
4580,W0005.Z3.SAB.01,2321.01
4581,W0010.Z3.SAB.01,2425.56
4582,W0014.Z3.SAB.01,2781.03
4584,W0019.Z3.SAB.01,2676.48
4585,W0026.Z3.SAB.01,2697.39
4586,W0028.Z3.SAB.01,2655.57
4587,W0037.Z3.SAB.01,4241.65
4590,W0066.Z3.SAB.01,2571.93
4591,W0067.Z3.SAB.01,2571.93
4592,W0068.Z3.SAB.01,1958.77
4593,W0072.Z3.SAB.01,2676.48
4594,W0074.Z3.SAB.01,2467.38
4595,W0075.Z3.SAB.01,3511.03
4596,W0076.Z3.SAB.01,2362.83
4597,W0077.Z3.SAB.01,2195.55
4598,W0078.Z3.SAB.01,3136.50
4599,W0084.Z3.SAB.01,2216.46
4600,W0087.Z3.SAB.01,3916.93
4601,W0105.Z3.SAB.01,2467.38
4602,W0119.Z3.SAB.01,2132.82
4603,W0182.Z3.SAB.01,3136.50
4604,W0182.Z3.SAB.02,4667.85
4605,W0185.Z3.SAB.01,2613.75
4610,W0222.Z3.SAB.02,2001.83
4611,W0238.Z3.SAB.01,2087.92
4612,W0264.Z3.SAB.01,3094.68
4613,W0271.Z3.SAB.01,3011.04
4614,W0274.Z3.SAB.01,5296.99
4615,W0284.Z3.SAB.01,3754.57
4616,W0301.Z3.SAB.01,2592.84
4617,W0303.Z3.SAB.01,3551.63
4618,W0304.Z3.SAB.01,3052.86
4619,W0308.Z3.SAB.01,3073.77
4620,W0309.Z3.SAB.01,5601.42
4621,W0312.Z3.SAB.01,3011.04
4626,W0330.Z3.SAB.01,3052.86
4627,W0346.Z3.SAB.02,2111.91
4628,W0354.Z3.SAB.01,3368.97
4629,W0358.Z3.SAB.01,3815.46
4632,W0403.Z3.SAB.01,3429.85
4634,W0411.Z3.SAB.01,2001.83
4636,W0414.Z3.SAB.01,2174.64
4637,W0422.Z3.SAB.01,4667.85
4638,W0428.Z3.SAB.01,1980.30
4639,W0449.Z3.SAB.01,2801.94
4641,W0455.Z3.SAB.01,3389.26
4642,W0487.Z3.SAB.01,3368.97
4643,W0529.Z3.SAB.01,4404.01
4644,W0538.Z3.SAB.01,3136.50
4646,W0557.Z3.SAB.01,2718.30
4647,W0559.Z3.SAB.01,4322.84
4648,W0006.Z3.SAB.01,2362.83
4657,W0002.Z3.RUR.01,2697.39
4658,W0005.Z3.RUR.01,2321.01
4659,W0006.Z3.RUR.01,2362.83
4660,W0010.Z3.RUR.01,2425.56
4661,W0012.Z3.RUR.01,2843.76
4662,W0014.Z3.RUR.01,2781.03
4664,W0019.Z3.RUR.01,2676.48
4665,W0028.Z3.RUR.01,2655.57
4666,W0031.Z3.RUR.01,2195.55
4667,W0037.Z3.RUR.01,4241.65
4668,W0050.Z3.RUR.01,2571.93
4669,W0066.Z3.RUR.01,2571.93
4670,W0067.Z3.RUR.01,2571.93
4671,W0068.Z3.RUR.01,1958.77
4672,W0072.Z3.RUR.01,2676.48
4673,W0074.Z3.RUR.01,2467.38
4674,W0075.Z3.RUR.01,3511.03
4675,W0076.Z3.RUR.01,2362.83
4676,W0077.Z3.RUR.01,2195.55
4677,W0078.Z3.RUR.01,2843.76
4678,W0084.Z3.RUR.01,2216.46
4679,W0087.Z3.RUR.01,3916.93
4681,W0105.Z3.RUR.01,2049.18
4682,W0119.Z3.RUR.01,2132.82
4684,W0182.Z3.RUR.01,3136.50
4685,W0182.Z3.RUR.02,4667.85
4686,W0185.Z3.RUR.01,2613.75
4688,W0238.Z3.RUR.01,2087.92
4689,W0264.Z3.RUR.01,3094.68
4690,W0271.Z3.RUR.01,2969.22
4691,W0274.Z3.RUR.01,5256.40
4692,W0284.Z3.RUR.01,3754.57
4693,W0301.Z3.RUR.01,2592.84
4694,W0303.Z3.RUR.01,3551.63
4695,W0304.Z3.RUR.01,3052.86
4696,W0308.Z3.RUR.01,3073.77
4697,W0310.Z3.RUR.01,3450.15
4698,W0312.Z3.RUR.01,3011.04
4701,W0330.Z3.RUR.01,3052.86
4702,W0354.Z3.RUR.01,3368.97
4704,W0403.Z3.RUR.01,3136.50
4705,W0411.Z3.RUR.01,2001.83
4707,W0414.Z3.RUR.01,2174.64
4708,W0415.Z3.RUR.01,1872.67
4709,W0422.Z3.RUR.01,4282.24
4710,W0428.Z3.RUR.01,1980.30
4711,W0449.Z3.RUR.01,2801.94
4714,W0486.Z3.RUR.01,3011.04
4715,W0529.Z3.RUR.01,4404.01
4716,W0538.Z3.RUR.01,3115.59
4718,W0557.Z3.RUR.01,2718.30
4719,W0559.Z3.RUR.01,4302.54
4725,W0002.Z3.TOB.01,2488.29
4726,W0003.Z3.TOB.01,2383.74
4727,W0005.Z3.TOB.01,2049.18
4728,W0006.Z3.TOB.01,2111.91
4729,W0010.Z3.TOB.01,2070.09
4730,W0012.Z3.TOB.01,2446.47
4731,W0014.Z3.TOB.01,2446.47
4733,W0019.Z3.TOB.01,2425.56
4734,W0028.Z3.TOB.01,2404.65
4735,W0031.Z3.TOB.01,1894.20
4736,W0037.Z3.TOB.01,3673.39
4737,W0038.Z3.TOB.01,2216.46
4738,W0039.Z3.TOB.01,1700.47
4739,W0040.Z3.TOB.02,2676.48
4740,W0040.Z3.TOB.01,1657.42
4742,W0044.Z3.TOB.01,1894.20
4745,W0050.Z3.TOB.01,2153.73
4746,W0066.Z3.TOB.01,2216.46
4747,W0067.Z3.TOB.01,2321.01
4748,W0068.Z3.TOB.01,1765.05
4749,W0072.Z3.TOB.01,2634.66
4750,W0074.Z3.TOB.01,2111.91
4751,W0075.Z3.TOB.01,3261.96
4752,W0076.Z3.TOB.01,2087.92
4753,W0078.Z3.TOB.01,2655.57
